lp;TimeStamp;CPU FrameTime;RAMUsage;GPU Frame Time;VRAMUsage;FPS
347;13,69293;null;null;null;null;34,92303
348;13,72169;null;null;null;null;35,01842
349;13,75093;null;null;null;null;34,18909
350;13,77937;null;null;null;null;35,11409
351;13,80849;null;null;null;null;34,22349
352;13,83769;null;null;null;null;34,43858
353;13,86695;null;null;null;null;33,95436
354;13,89575;null;null;null;null;34,92986
355;13,92538;null;null;null;null;33,56482
356;13,95471;null;null;null;null;34,15137
357;13,98393;null;null;null;null;34,45057
358;14,01231;null;null;null;null;34,92706
359;14,04129;null;null;null;null;34,74007
360;14,07097;null;null;null;null;33,52836
361;14,10029;null;null;null;null;34,25819
362;14,12835;27,31;748,84;9,53;512,98;35,4326
363;14,15783;null;null;null;null;34,12259
364;14,18661;null;null;null;null;34,55902
365;14,21486;null;null;null;null;35,33519
366;14,24402;null;null;null;null;34,46624
367;14,27334;null;null;null;null;33,9936
368;14,30213;null;null;null;null;34,89439
369;14,33086;null;null;null;null;34,63815
370;14,35984;null;null;null;null;34,66877
371;14,3886;null;null;null;null;34,77729
372;14,41784;null;null;null;null;34,17075
373;14,44643;null;null;null;null;34,82561
374;14,47489;null;null;null;null;35,16991
375;14,50324;null;null;null;null;35,41904
376;14,53205;null;null;null;null;34,50227
377;14,5614;null;null;null;null;34,34632
378;14,59034;null;null;null;null;34,42601
379;14,6191;27,37;748,84;9,53;513,00;34,81506
380;14,64832;null;null;null;null;34,09176
381;14,6775;null;null;null;null;34,48823
382;14,70578;null;null;null;null;35,11014
383;14,73526;null;null;null;null;34,05577
384;14,76446;null;null;null;null;34,16187
385;14,79315;null;null;null;null;34,85717
386;14,82142;null;null;null;null;35,41653
387;14,85022;null;null;null;null;34,60231
388;14,87927;null;null;null;null;34,6276
389;14,90812;null;null;null;null;34,62064
390;14,9376;null;null;null;null;33,98817
391;14,9663;null;null;null;null;34,61238
392;14,99489;null;null;null;null;34,9862
393;15,02387;null;null;null;null;34,67887
394;15,05241;null;null;null;null;34,85462
395;15,08149;null;null;null;null;34,68008
396;15,10984;null;null;null;null;35,03977
397;15,1389;27,30;748,84;9,47;513,00;34,49239
398;15,16764;null;null;null;null;34,64536
399;15,19648;null;null;null;null;34,8821
400;15,22486;null;null;null;null;35,06016
401;15,25334;null;null;null;null;35,03793
402;15,28216;null;null;null;null;34,91352
403;15,31087;null;null;null;null;34,71547
404;15,33952;null;null;null;null;35,04714
405;15,36795;null;null;null;null;34,91901
406;15,39718;null;null;null;null;34,42447
407;15,42643;null;null;null;null;34,06435
408;15,45467;null;null;null;null;35,35405
409;15,48423;null;null;null;null;34,09909
410;15,51239;null;null;null;null;35,24589
411;15,54135;null;null;null;null;34,6624
412;15,56992;null;null;null;null;34,83252
413;15,59862;null;null;null;null;35,03498
414;15,62746;27,13;748,84;9,44;513,58;34,64511
415;15,65629;null;null;null;null;34,69969
416;15,68433;null;null;null;null;35,42933
417;15,71265;null;null;null;null;35,36518
418;15,74172;null;null;null;null;34,59011
419;15,77086;null;null;null;null;34,24165
420;15,8;null;null;null;null;34,39984
421;15,82881;null;null;null;null;34,62508
422;15,85713;null;null;null;null;35,33057
423;15,88573;null;null;null;null;34,83762
424;15,91397;null;null;null;null;35,42255
425;15,94311;null;null;null;null;34,49727
426;15,97211;null;null;null;null;34,32333
427;16,001;null;null;null;null;34,89427
428;16,03005;null;null;null;null;34,25549
429;16,05839;null;null;null;null;35,3156
430;16,0869;null;null;null;null;34,88526
431;16,11586;27,23;748,84;9,60;513,61;34,80367
432;16,1446;null;null;null;null;34,63348
433;16,17234;null;null;null;null;35,92225
434;16,20087;null;null;null;null;35,20705
435;16,22976;null;null;null;null;34,52729
436;16,25831;null;null;null;null;35,14074
437;16,28716;null;null;null;null;34,49846
438;16,31568;null;null;null;null;35,26578
439;16,34468;null;null;null;null;34,4105
440;16,37331;null;null;null;null;34,82695
441;16,4027;null;null;null;null;34,32534
442;16,4315;null;null;null;null;34,46529
443;16,46018;null;null;null;null;35,01376
444;16,48872;null;null;null;null;34,81785
445;16,51816;null;null;null;null;34,11141
446;16,54714;null;null;null;null;34,37962
447;16,57784;null;null;null;null;32,75327
448;16,60686;null;null;null;null;34,23544
449;16,63568;27,10;748,84;9,53;514,21;35,00726
450;16,66529;null;null;null;null;33,54433
451;16,6938;null;null;null;null;35,02958
452;16,72306;null;null;null;null;34,41298
453;16,75181;null;null;null;null;34,57133
454;16,78103;null;null;null;null;34,58772
455;16,80958;null;null;null;null;34,6826
456;16,83895;null;null;null;null;34,17179
457;16,86746;null;null;null;null;34,83738
458;16,89646;null;null;null;null;34,68019
459;16,92581;null;null;null;null;34,01615
460;16,95468;null;null;null;null;34,58138
461;16,98364;null;null;null;null;34,62208
462;17,01176;null;null;null;null;35,39648
463;17,04088;null;null;null;null;34,56213
464;17,07006;null;null;null;null;34,14717
465;17,09883;null;null;null;null;34,83131
466;17,12785;27,48;748,84;9,41;514,78;34,33477
467;17,15737;null;null;null;null;34,04904
468;17,18605;null;null;null;null;34,74901
469;17,21463;null;null;null;null;34,87942
470;17,24385;null;null;null;null;34,41121
471;17,27228;null;null;null;null;35,12926
472;17,3013;null;null;null;null;34,51251
473;17,32962;null;null;null;null;35,09954
474;17,35876;null;null;null;null;34,624
475;17,3875;null;null;null;null;34,52061
476;17,41584;null;null;null;null;35,41039
477;17,44419;null;null;null;null;35,13025
478;17,47357;null;null;null;null;34,15289
479;17,50343;null;null;null;null;33,58094
480;17,53273;null;null;null;null;33,89669
481;17,56161;null;null;null;null;34,86714
482;17,59026;null;null;null;null;34,76072
483;17,61957;27,30;748,84;9,67;515,39;34,3052
484;17,64825;null;null;null;null;34,64031
485;17,67623;null;null;null;null;35,92522
486;17,70552;null;null;null;null;33,96393
487;17,73475;null;null;null;null;34,22231
488;17,76338;null;null;null;null;35,20333
489;17,79161;null;null;null;null;35,21387
490;17,82046;null;null;null;null;34,69921
491;17,84929;null;null;null;null;34,53313
492;17,87813;null;null;null;null;34,86143
493;17,90654;null;null;null;null;35,11261
494;17,93554;null;null;null;null;34,66709
495;17,96416;null;null;null;null;34,65664
496;17,99309;null;null;null;null;34,58341
497;18,02199;null;null;null;null;34,99771
498;18,05307;null;null;null;null;32,07493
499;18,11422;null;null;null;null;16,38584
500;18,14244;27,16;748,84;9,46;674,31;35,18674
501;18,17038;null;null;null;null;35,57478
502;18,19867;null;null;null;null;35,53433
503;18,22643;null;null;null;null;35,89311
504;18,25472;null;null;null;null;35,32545
505;18,28293;null;null;null;null;35,61583
506;18,31059;null;null;null;null;35,99932
507;18,33871;null;null;null;null;35,70804
508;18,36704;null;null;null;null;35,09314
509;18,39534;null;null;null;null;35,57908
510;18,4233;null;null;null;null;35,55897
511;18,45106;null;null;null;null;36,04747
512;18,47935;null;null;null;null;35,49649
513;18,50769;null;null;null;null;35,11828
514;18,53582;null;null;null;null;35,73917
515;18,56387;null;null;null;null;35,46112
516;18,5923;null;null;null;null;35,18129
517;18,62045;27,18;748,84;10,69;674,31;35,72589
518;18,64851;null;null;null;null;35,46552
519;18,67669;null;null;null;null;35,6416
520;18,70494;null;null;null;null;35,28569
521;18,73329;null;null;null;null;35,25024
522;18,76135;null;null;null;null;35,69504
523;18,78961;null;null;null;null;35,28258
524;18,81779;null;null;null;null;35,72079
525;18,84575;null;null;null;null;35,49095
526;18,87372;null;null;null;null;35,85116
527;18,90172;null;null;null;null;35,82303
528;18,93036;null;null;null;null;34,72704
529;18,95925;null;null;null;null;34,79398
530;18,9875;null;null;null;null;35,22044
531;19,01591;null;null;null;null;35,47458
532;19,04392;null;null;null;null;35,41378
533;19,07211;null;null;null;null;35,4888
534;19,09989;null;null;null;null;36,15473
535;19,12812;26,66;748,84;8,09;674,31;35,24465
536;19,15651;null;null;null;null;35,39648
537;19,18455;null;null;null;null;35,55151
538;19,21251;null;null;null;null;35,70408
539;19,24088;null;null;null;null;35,44679
540;19,26909;null;null;null;null;35,29129
541;19,29714;null;null;null;null;35,78342
542;19,3253;null;null;null;null;35,30886
543;19,3534;null;null;null;null;35,61013
544;19,3822;null;null;null;null;35,02774
545;19,40994;null;null;null;null;35,78662
546;19,43798;null;null;null;null;35,81675
547;19,46663;null;null;null;null;34,7408
548;19,49468;null;null;null;null;35,61089
549;19,52303;null;null;null;null;35,48641
550;19,55102;null;null;null;null;35,5289
551;19,57915;null;null;null;null;35,73764
552;19,60745;null;null;null;null;35,15965
553;19,63546;26,71;748,84;8,53;674,31;35,86839
554;19,66344;null;null;null;null;35,60151
555;19,69148;null;null;null;null;35,64249
556;19,72027;null;null;null;null;34,90669
557;19,74841;null;null;null;null;35,3508
558;19,77735;null;null;null;null;34,75058
559;19,80515;null;null;null;null;35,79226
560;19,83337;null;null;null;null;35,49989
561;19,86177;null;null;null;null;35,36506
562;19,88956;null;null;null;null;35,71008
563;19,9178;null;null;null;null;35,69809
564;19,94602;null;null;null;null;35,16002
565;19,97387;null;null;null;null;35,87006
566;20,00198;null;null;null;null;35,8088
567;20,03025;null;null;null;null;35,18389
568;20,05807;null;null;null;null;36,08389
569;20,0861;null;null;null;null;35,55695
570;20,11461;null;null;null;null;35,05279
571;20,14275;26,70;748,84;8,15;674,31;35,84795
572;20,17048;null;null;null;null;35,71097
573;20,19902;null;null;null;null;35,31934
574;20,22735;null;null;null;null;35,04444
575;20,25488;null;null;null;null;36,32625
576;20,2829;null;null;null;null;35,85913
577;20,3109;null;null;null;null;35,57465
578;20,33907;null;null;null;null;35,66474
579;20,36749;null;null;null;null;34,98461
580;20,39582;null;null;null;null;35,55657
581;20,42396;null;null;null;null;35,35655
582;20,45191;null;null;null;null;35,737
583;20,47986;null;null;null;null;35,99582
584;20,50795;null;null;null;null;35,37369
585;20,53582;null;null;null;null;35,96889
586;20,56372;null;null;null;null;35,82239
587;20,59276;null;null;null;null;34,41867
588;20,62094;26,62;748,84;8,29;674,31;35,69847
589;20,64868;null;null;null;null;35,82971
590;20,6765;null;null;null;null;36,19241
591;20,70452;null;null;null;null;35,47747
592;20,73239;null;null;null;null;35,79726
593;20,76094;null;null;null;null;35,30899
594;20,78901;null;null;null;null;35,38332
595;20,81717;null;null;null;null;35,73049
596;20,84512;null;null;null;null;35,63246
597;20,87329;null;null;null;null;35,46301
598;20,90148;null;null;null;null;35,64059
599;20,92996;null;null;null;null;34,89853
600;20,95834;null;null;null;null;35,40675
601;20,98794;null;null;null;null;33,61898
602;21,01614;null;null;null;null;35,6744
603;21,04445;null;null;null;null;35,13296
604;21,07268;null;null;null;null;35,44528
605;21,10055;null;null;null;null;35,972
606;21,12837;26,58;748,84;8,22;674,31;35,8626
607;21,15689;null;null;null;null;35,21114
608;21,18489;null;null;null;null;35,52398
609;21,21302;null;null;null;null;35,51742
610;21,24096;null;null;null;null;35,96877
611;21,26873;null;null;null;null;35,88976
612;21,29705;null;null;null;null;35,5207
613;21,32517;null;null;null;null;35,32508
614;21,35353;null;null;null;null;35,34993
615;21,38205;null;null;null;null;35,21275
616;21,41022;null;null;null;null;35,26043
617;21,4384;null;null;null;null;35,71301
618;21,46636;null;null;null;null;35,52549
619;21,49432;null;null;null;null;35,75732
620;21,5231;null;null;null;null;34,96883
621;21,55152;null;null;null;null;34,96785
622;21,57984;null;null;null;null;35,51729
623;21,60786;null;null;null;null;35,51212
624;21,63575;26,74;748,84;8,14;674,31;36,04461
625;21,66401;null;null;null;null;35,21449
626;21,69218;null;null;null;null;35,4483
627;21,72074;null;null;null;null;35,18884
628;21,74944;null;null;null;null;34,70066
629;21,7774;null;null;null;null;35,93697
630;21,80541;null;null;null;null;35,48037
631;21,83329;null;null;null;null;35,90342
632;21,86154;null;null;null;null;35,65355
633;21,89066;null;null;null;null;34,12364
634;21,91961;null;null;null;null;34,65244
635;21,9479;null;null;null;null;35,19268
636;21,97582;null;null;null;null;36,02578
637;22,00452;null;null;null;null;34,62292
638;22,03285;null;null;null;null;35,36731
639;22,06118;null;null;null;null;35,45734
640;22,08988;null;null;null;null;34,63455
641;22,11833;26,80;748,84;8,04;674,31;35,33207
642;22,1463;null;null;null;null;35,63309
643;22,1745;null;null;null;null;35,41277
644;22,20267;null;null;null;null;35,70306
645;22,2305;null;null;null;null;35,76934
646;22,25839;null;null;null;null;35,94355
647;22,28619;null;null;null;null;35,80328
648;22,31485;null;null;null;null;34,98583
649;22,34368;null;null;null;null;34,78442
650;22,37152;null;null;null;null;35,82624
651;22,40022;null;null;null;null;35,03265
652;22,42845;null;null;null;null;35,13111
653;22,45643;null;null;null;null;36,00295
654;22,48442;null;null;null;null;35,50166
655;22,51261;null;null;null;null;35,49825
656;22,54074;null;null;null;null;35,68969
657;22,56926;null;null;null;null;34,92645
658;22,59762;null;null;null;null;35,5596
659;22,62574;26,70;748,84;8,08;674,31;35,20358
660;22,65445;null;null;null;null;34,88198
661;22,68277;null;null;null;null;35,46275
662;22,71073;null;null;null;null;35,6935
663;22,73926;null;null;null;null;35,19925
664;22,76741;null;null;null;null;35,25111
665;22,79568;null;null;null;null;35,56137
666;22,82364;null;null;null;null;35,59327
667;22,85133;null;null;null;null;36,13056
668;22,87977;null;null;null;null;35,5839
669;22,90827;null;null;null;null;34,68898
670;22,93709;null;null;null;null;34,88429
671;22,96558;null;null;null;null;34,9028
672;22,99344;null;null;null;null;35,86981
673;23,02154;null;null;null;null;35,78496
674;23,04947;null;null;null;null;35,59948
675;23,07881;null;null;null;null;34,33913
676;23,10707;null;null;null;null;35,11113
677;23,13739;26,80;748,84;8,20;674,31;33,17322
