lp;TimeStamp;CPU FrameTime;RAMUsage;GPU Frame Time;VRAMUsage;FPS
469;86,05074;52,29;1017,57;47,46;4090,83;5,995912
470;86,21542;null;null;null;null;6,06597
471;86,38044;null;null;null;null;6,059736
472;86,54964;52,59;1017,57;46,54;4090,83;5,913514
473;86,71278;null;null;null;null;6,131866
474;86,88297;null;null;null;null;5,879486
475;87,04704;null;null;null;null;6,090779
476;87,21712;51,71;1017,57;45,08;4090,83;5,876642
477;87,38213;null;null;null;null;6,058847
478;87,55144;52,73;1017,57;36,38;4090,83;5,917422
479;87,71871;null;null;null;null;5,967652
480;87,88523;null;null;null;null;6,008561
481;88,05667;51,23;1017,57;46,83;4090,83;5,834867
482;88,22382;null;null;null;null;6,017474
483;88,38759;null;null;null;null;6,063505
484;88,55238;52,65;1017,57;45,87;4090,83;6,073342
485;88,71455;null;null;null;null;6,173308
486;88,88045;null;null;null;null;6,036566
487;89,0407;null;null;null;null;6,219227
488;89,20236;51,20;1017,57;41,50;4090,83;6,185616
489;89,36059;null;null;null;null;6,321688
490;89,53024;null;null;null;null;5,898981
491;89,69449;50,14;1017,57;40,09;4090,83;6,095751
492;89,86561;null;null;null;null;5,837787
493;90,02995;null;null;null;null;6,08745
494;90,19731;49,00;1017,57;35,07;4090,83;5,970149
495;90,3623;null;null;null;null;6,069272
496;90,52962;null;null;null;null;5,979559
497;90,70235;50,80;1017,57;31,15;4090,83;5,774856
498;90,87139;null;null;null;null;5,917577
499;91,04149;null;null;null;null;5,876939
500;91,21044;49,43;1017,57;43,21;4090,83;5,922336
501;91,37369;null;null;null;null;6,123178
502;91,5459;null;null;null;null;5,81144
503;91,72303;51,27;1017,57;46,22;4090,83;5,646311
504;91,8919;null;null;null;null;5,917226
505;92,06071;51,54;1017,57;47,89;4090,83;5,926572
506;92,22879;null;null;null;null;5,951516
507;92,40753;null;null;null;null;5,588524
508;92,57782;52,43;1017,57;36,39;4090,83;5,87714
509;92,7355;null;null;null;null;6,335466
510;92,8988;null;null;null;null;6,125728
511;93,07111;53,68;1017,57;35,58;4090,83;5,810744
512;93,23591;null;null;null;null;6,058113
513;93,39942;null;null;null;null;6,117465
514;93,56217;50,33;1017,57;44,61;4090,83;6,144431
515;93,72181;null;null;null;null;6,262011
516;93,8909;null;null;null;null;5,916358
517;94,05333;52,19;1017,57;49,83;4090,83;6,159942
518;94,21632;null;null;null;null;6,129968
519;94,38261;null;null;null;null;6,014285
520;94,54893;51,70;1017,57;51,27;4090,83;6,014079
521;94,71938;null;null;null;null;5,864223
522;94,89249;null;null;null;null;5,781687
523;95,06152;51,83;1017,57;45,46;4090,83;5,912322
524;95,22993;null;null;null;null;5,940567
525;95,40553;null;null;null;null;5,69139
526;95,57624;52,60;1017,57;47,75;4090,83;5,864789
527;95,74992;null;null;null;null;5,754028
528;95,91708;null;null;null;null;5,978991
529;96,08759;53,84;1017,57;39,85;4090,83;5,867374
530;96,26337;null;null;null;null;5,692346
531;96,43327;null;null;null;null;5,887693
532;96,60532;52,51;1017,57;50,65;4090,83;5,806439
533;96,78217;null;null;null;null;5,654471
534;96,96008;null;null;null;null;5,625174
535;97,13728;52,39;1017,57;42,88;4090,26;5,639172
536;97,31656;null;null;null;null;5,581391
537;97,50166;null;null;null;null;5,401385
538;97,69888;53,59;1017,57;58,55;4090,26;5,073814
539;97,89665;null;null;null;null;5,055254
540;98,09079;51,09;1017,57;55,71;4055,65;5,148684
541;98,2833;null;null;null;null;5,194924
542;98,4902;null;null;null;null;4,834043
543;98,68429;58,45;1017,57;55,48;4055,65;5,155944
544;98,87494;null;null;null;null;5,250785
545;99,05376;55,52;1017,57;38,04;4090,26;5,587304
546;99,23141;null;null;null;null;5,622719
547;99,41505;null;null;null;null;5,446938
548;99,5936;59,04;1017,57;54,35;4090,26;5,599854
549;99,7703;null;null;null;null;5,659434
550;99,95557;null;null;null;null;5,394622
551;100,1393;54,79;1017,57;53,22;4090,26;5,443249
552;100,3256;null;null;null;null;5,371169
553;100,519;null;null;null;null;5,170663
554;100,6984;54,27;1017,57;40,10;4090,26;5,581024
555;100,8595;null;null;null;null;6,189804
556;101,0332;null;null;null;null;5,767382
557;101,2017;50,78;1017,57;45,48;4090,26;5,926123
558;101,3758;null;null;null;null;5,746634
559;101,547;null;null;null;null;5,841637
560;101,7219;54,03;1017,57;33,73;4090,26;5,714825
561;101,8924;null;null;null;null;5,866414
562;102,0651;54,67;1017,57;34,23;4090,26;5,79388
563;102,2419;null;null;null;null;5,654503
564;102,4237;null;null;null;null;5,498905
565;102,5946;52,64;1017,57;43,66;4090,26;5,864566
566;102,7727;null;null;null;null;5,606044
567;102,9469;null;null;null;null;5,731986
568;103,1304;51,11;1017,57;37,88;4090,26;5,462576
569;103,301;null;null;null;null;5,852707
570;103,4679;null;null;null;null;5,991048
571;103,6319;53,58;1017,57;42,43;4090,26;6,099443
572;103,8006;null;null;null;null;5,921915
573;103,967;null;null;null;null;6,008518
574;104,1332;52,96;1017,57;47,85;4090,26;6,022906
575;104,2975;null;null;null;null;6,081715
576;104,4753;null;null;null;null;5,624746
577;104,6412;51,67;1017,57;47,17;4090,26;6,02557
578;104,8055;null;null;null;null;6,090342
579;104,968;null;null;null;null;6,151283
580;105,1355;51,74;1017,57;37,53;4090,26;5,973648
581;105,2964;null;null;null;null;6,214032
582;105,4599;null;null;null;null;6,140749
583;105,6194;51,33;1017,57;44,12;4090,26;6,242891
584;105,7793;null;null;null;null;6,252388
585;105,9411;null;null;null;null;6,180806
586;106,1014;50,85;1017,57;41,93;4090,26;6,237864
587;106,2624;null;null;null;null;6,211693
588;106,4253;null;null;null;null;6,141582
589;106,5855;49,56;1017,57;41,31;4090,26;6,241609
590;106,749;null;null;null;null;6,116893
591;106,9106;null;null;null;null;6,187227
592;107,0725;48,39;1017,57;35,16;4090,26;6,175294
