lp;TimeStamp;CPU FrameTime;RAMUsage;GPU Frame Time;VRAMUsage;FPS
242;23.6224;41.236;1064.72;52.3365;1382.85;8.02554
243;23.744;41.5771;1064.36;51.8566;1376.73;8.0431
244;23.8761;42.8774;1063.92;51.9906;1376.73;7.6113
245;24.0056;38.8497;1063.9;52.127;1458.58;8.02598
246;24.1271;42.1719;1063.39;52.0518;1376.73;7.92148
247;24.2558;40.8829;1063.3;51.9968;1376.73;7.82849
248;24.3797;41.8292;1063.35;51.8202;1376.73;7.98518
249;24.5066;42.7697;1063.61;51.9701;1382.83;7.79501
250;24.6277;39.7197;1063.71;51.7613;1383.16;8.26768
251;24.7533;38.6651;1063.71;51.8768;1376.73;8.18987
252;24.8785;42.0303;1063.39;51.8526;1376.73;7.81595
253;25.0027;40.3665;1063.41;51.5357;1383.16;8.24854
254;25.1305;39.7779;1063.91;51.8648;1457.71;7.94424
255;25.2539;43.1245;1063.67;51.6424;1376.73;7.84019
256;25.3809;40.9701;1063.69;51.6078;1376.73;7.94375
257;25.5059;39.9114;1063.71;51.6732;1376.73;8.04768
258;25.6268;41.2415;1063.31;51.5141;1376.73;8.05034
259;25.7554;40.388;1063.71;51.5275;1376.73;7.90632
260;25.8798;40.0318;1063.71;51.6355;1376.73;8.20412
261;26.0031;42.3263;1063.95;51.5418;1457.71;7.97874
262;26.1243;40.5922;1064;51.5643;1376.73;8.13874
263;26.2472;40.3924;1063.7;51.417;1457.95;8.17072
264;26.376;39.9579;1064.04;51.5588;1376.73;7.8482
265;26.4999;39.6153;1063.71;51.2767;1457.73;8.20635
266;26.631;42.67;1063.43;51.6607;1457.24;7.6799
267;26.7594;42.2585;1062.33;51.269;1376.73;7.7368
268;26.8854;40.9218;1062.64;51.0139;1376.73;7.86638
269;27.0119;40.235;1062.77;51.2325;1376.73;7.99688
270;27.1415;42.9132;1062.79;51.1155;1376.73;7.63036
271;27.2675;40.8995;1063.02;51.2277;1376.73;7.82571
272;27.388;41.9655;1063.02;51.0885;1376.73;8.11996
273;27.5176;37.8822;1063.09;51.4444;1376.73;7.90095
274;27.6571;39.021;1062.7;51.2412;1376.73;7.5184
275;27.7985;37.351;1063.15;50.7318;1376.73;7.06826
276;27.9378;37.4358;1063.4;51.1001;1376.73;7.14706
277;28.0657;44.7406;1062.48;50.8082;1383.16;7.4302
278;28.1917;39.3057;1062.31;51.0137;1382.83;8.05186
279;28.3177;39.4369;1062.71;50.8231;1376.73;8.00218
280;28.4422;41.1181;1062.33;50.8621;1376.73;7.80273
281;28.5671;39.5371;1062.5;50.7689;1376.73;8.246
282;28.6882;41.3953;1062.41;50.8363;1376.73;7.98416
283;28.8103;40.61;1062.45;50.6748;1376.73;8.24767
284;28.9408;39.8026;1062.59;50.6616;1376.73;7.90885
285;29.0625;42.5165;1062.42;50.3971;1382.83;7.94175
286;29.1907;39.4685;1062.9;50.438;1376.73;7.99325
287;29.3144;42.7614;1062.93;50.1274;1382.83;7.97832
288;29.4389;38.7604;1063.37;50.1287;1376.73;8.18208
289;29.5614;42.0168;1063.7;50.229;1376.73;7.93335
290;29.6907;39.9069;1063.72;50.3771;1376.73;7.91322
