lp;TimeStamp;CPU FrameTime;RAMUsage;GPU Frame Time;VRAMUsage;FPS
195;205.045;22.6311;1194.82;28.3503;902.938;13.2077
196;205.126;24.6917;1194.87;28.5347;1021.41;12.4308
197;205.201;24.9332;1194.32;28.4403;916.172;12.8762
198;205.283;25.0411;1194.76;28.2666;1025.92;12.7887
199;205.361;25.1387;1194.76;28.4866;1040.7;12.6178
200;205.438;25.0054;1194.32;28.5276;955.359;12.7143
201;205.52;24.5373;1194.63;28.5376;970.188;12.7904
202;205.606;28.4536;1194.77;28.023;1012.12;11.2676
203;205.69;24.993;1194.3;28.1006;1106.75;12.3686
204;205.765;24.9511;1194.77;28.0937;1057.38;12.8079
205;205.842;24.6308;1195.02;28.1888;1031.08;13.0504
206;205.918;24.3873;1195.02;28.6331;934.734;12.9274
207;205.996;24.869;1195.02;28.5504;952.609;12.6945
208;206.075;24.0774;1195.02;28.6343;991.156;13.0206
209;206.156;24.3859;1195.02;28.1227;1012.47;12.81
210;206.237;27.7031;1195.02;27.2144;978.266;11.61
211;206.314;24.1198;1194.69;27.0842;978.094;13.1871
212;206.392;24.3363;1195.02;26.6082;988.406;12.8498
213;206.471;24.4058;1195.02;26.6044;1072.5;12.925
214;206.553;25.6822;1194.69;26.4467;1030.05;12.2029
215;206.633;26.0634;1195.02;27.5319;1016.59;12.2957
216;206.713;24.3832;1195.02;27.407;1012.81;12.6812
217;206.789;25.3336;1195.02;27.2598;943.328;12.6163
218;206.867;24.6397;1195.21;27.2369;985.141;13.0435
219;206.949;23.1197;1195.21;27.1615;1037.44;12.8812
220;207.027;25.6243;1195.21;26.9899;991.5;12.407
221;207.105;24.1606;1195.21;26.8825;964.688;12.7354
222;207.187;25.4944;1194.98;27.0408;1073.7;12.5136
223;207.268;23.2702;1195.14;27.0818;1034.17;12.7716
224;207.351;25.0267;1195.34;27.1417;1014.88;11.7385
225;207.435;24.8512;1195.15;27.0273;1018.46;11.7312
226;207.517;24.2458;1195.34;27.3411;1001.47;12.1428
227;207.597;24.5209;1195.46;27.2752;973.797;12.3337
228;207.68;24.0787;1195.46;27.311;1022.09;12.328
229;207.757;25.495;1195.46;26.9385;933.703;12.3612
230;207.842;27.0261;1195.47;26.9966;1010.23;11.7762
231;207.918;24.2256;1195.47;27.3785;995.453;13.2697
232;207.994;24.3258;1195.47;27.5494;892.75;12.8699
233;208.075;24.8364;1195.25;27.6785;1018.14;12.7649
234;208.154;24.6833;1195.38;27.3527;1053.94;12.5956
235;208.234;24.5425;1195.38;26.2793;1011.59;13.0183
236;208.312;25.8064;1195.08;26.4203;991.156;12.3358
237;208.392;23.0386;1195.38;26.3003;1007.66;12.6474
238;208.472;25.0842;1195.38;26.2427;1138.72;12.7249
239;208.548;24.3967;1195.04;26.1991;988.75;12.8306
240;208.627;24.9845;1195.38;27.0479;1076.45;12.8068
241;208.705;24.3345;1195.46;27.0805;1089.56;12.8601
242;208.781;24.3889;1195.46;27.2731;1008.34;12.9957
243;208.86;25.0188;1195.47;27.3632;1117.75;12.8183
244;208.932;24.2907;1195.23;27.4882;928.547;13.2355
245;209.014;24.4187;1195.47;27.7215;1085.73;12.7005
246;209.092;23.8845;1195.47;27.4172;1107.27;12.962
247;209.167;24.4364;1195.28;27.1667;988.578;13.0315
248;209.243;24.4198;1195.54;27.3918;941.266;12.9437
249;209.321;24.8447;1195.54;27.1767;970.188;12.8563
250;209.399;24.3759;1195.2;27.2039;1048.78;12.9443
251;209.477;23.88;1195.54;27.6878;989.438;13.0753
252;209.554;25.1276;1195.61;27.674;900.016;12.4458
253;209.634;24.931;1195.61;27.0666;1046.2;12.7879
254;209.711;24.4675;1195.61;27.0719;1011.09;12.8016
255;209.793;25.2597;1195.19;26.8311;1092.31;12.4836
256;209.868;24.35;1191.59;26.6084;976.719;13.1906
257;209.945;25.1074;1191.59;26.7292;969.156;12.8127
258;210.032;25.6285;1191.29;26.8358;1160.77;12.0604
259;210.107;23.6939;1191.59;26.7228;1011.09;12.9516
260;210.188;26.2072;1191.59;26.8746;983.594;12.1891
261;210.266;24.886;1191.25;26.6617;949.172;12.8095
262;210.351;26.7685;1191.59;26.848;990.102;11.9141
263;210.427;24.9252;1191.59;26.7144;936.109;12.7551
264;210.506;23.9039;1191.66;26.8553;947.43;12.9436
265;210.588;23.9227;1191.67;27.28;1018.83;12.4535
266;210.672;24.4158;1191.34;27.1014;1101.59;12.1706
267;210.751;24.5738;1191.61;27.6224;1001.81;12.3859
268;210.83;24.7652;1191.61;25.2792;1098.5;12.5326
269;210.905;24.2542;1191.46;25.1966;951.75;13.1483
270;210.99;27.6065;1191.68;25.0407;966.75;11.4883
271;211.075;23.4383;1191.68;25.3998;957.078;12.5096
272;211.163;28.3179;1191.38;25.6085;1093.34;11.2719
273;211.238;24.7827;1191.61;25.6844;963.484;12.874
274;211.319;24.6519;1191.68;25.6059;1099.88;12.7114
275;211.394;24.1612;1191.68;25.0825;1011.61;13.1172
276;211.472;25.1115;1191.68;24.9725;1020.72;12.7871
277;211.55;24.7417;1191.68;24.9638;1005.77;12.587
278;211.627;24.4905;1191.68;25.0885;1076.97;13.1085
279;211.706;23.7515;1191.68;24.941;980.328;13.2844
280;211.784;25.6675;1191.44;24.8645;986.344;12.2275
281;211.862;24.7265;1191.68;25.0936;1075.42;12.9404
282;211.936;24.3133;1191.68;25.3714;1048.27;13.2023
283;212.018;23.6789;1191.33;25.481;1040.36;12.9061
284;212.098;24.7365;1191.61;25.4787;935.078;12.0646
285;212.176;25.2988;1191.61;25.3774;995.281;12.6586
286;212.258;22.8146;1191.61;25.0939;1044.48;13.0861
287;212.34;24.9597;1191.61;25.2403;946.766;11.8383
288;212.426;24.9474;1191.61;24.7646;1029.7;11.7528
289;212.508;24.2047;1191.61;24.626;986.688;12.0609
290;212.593;24.5819;1191.62;28.9217;966.578;11.8283
291;212.683;26.4344;1191.41;27.7242;1058.23;11.137
292;212.768;23.4813;1191.62;27.4776;1043.45;11.6423
293;212.852;23.9489;1191.62;28.4116;1164.55;12.1898
294;212.928;25.0612;1191.33;28.1416;999.406;12.6454
295;213.013;23.5746;1191.62;28.2273;1124.8;12.2624
296;213.095;23.1849;1191.62;28.3528;1052.05;12.1058
297;213.176;25.5519;1191.62;28.7781;973.602;12.1786
298;213.262;28.2086;1191.62;28.8075;1069.58;11.2998
299;213.348;22.8171;1191.62;28.65;1002.16;12.3016
300;213.432;24.4688;1191.62;28.8968;1146.28;11.9224
301;213.51;24.6228;1191.62;28.9129;1097.64;12.4013
302;213.589;24.6241;1191.25;29.1442;1001.81;12.6787
303;213.676;27.1433;1191.62;29.3979;951.578;11.6152
304;213.766;26.6108;1191.75;28.9037;1008.69;11.1666
305;213.852;24.4248;1191.69;29.0891;1141.81;11.8586
306;213.928;25.4417;1191.81;29.2092;968.469;12.1681
307;214.005;24.8548;1191.81;29.2502;1048.95;12.9338
308;214.088;23.2639;1191.4;29.1476;1031.77;12.9293
309;214.171;23.8113;1191.92;29.0027;1036.9;11.9503
310;214.254;24.0128;1192;29.1254;1140.09;12.1484
311;214.33;24.9999;1192;29.1533;998.031;12.5699
312;214.412;23.8315;1192.07;29.1587;1063.73;12.4476
313;214.498;24.4159;1191.86;29.3558;1116.35;11.845
314;214.579;24.829;1192.01;29.2512;969.5;12.1841
315;214.675;23.9364;1192.01;29.1073;1083.67;10.739
316;214.756;24.6387;1191.81;29.1022;967.094;12.0188
317;214.836;26.4113;1192.01;28.1151;1033.48;12.0686
318;214.918;24.047;1192.01;28.296;1150.23;12.5837
319;214.996;23.3375;1191.85;28.2609;903.797;12.584
320;215.085;25.3718;1192.22;27.7042;1068.89;11.431
321;215.171;22.8056;1192.22;27.8974;1048.44;11.6551
322;215.251;24.407;1192.2;27.7806;1054.11;12.2172
323;215.333;24.9942;1192.2;27.6799;1153.2;12.5783
324;215.421;25.3926;1191.51;27.7307;1093;11.4082
325;215.5;24.3731;1191.83;27.61;1070.59;12.2173
326;215.582;24.8976;1191.9;27.6949;953.641;12.0318
327;215.671;27.7353;1191.66;27.6338;1009.72;11.3827
328;215.752;25.5175;1191.89;27.8466;952.953;12.3723
329;215.833;26.2202;1191.89;26.9931;1068.72;12.1883
330;215.913;24.1785;1191.53;26.698;1060.47;12.9238
331;215.99;26.1904;1191.89;26.6701;1015.56;12.2625
332;216.071;24.5994;1191.89;26.4369;983.938;12.642
333;216.154;24.5947;1191.89;26.5903;999.75;12.4045
334;216.232;26.0647;1191.89;27.0241;959.484;12.323
335;216.312;25.5691;1191.62;26.9769;1054.8;12.5814
336;216.39;24.6883;1191.89;26.8138;993.391;12.6862
337;216.468;25.2254;1191.89;26.6469;1011.27;12.6586
